run,execution_time,hiddensize,batchsize,learningrate,history,channels,kernelsize,activation,rmse_train,rmse_val,mae_train,mae_val
50,43694.08072948456,256,64,0.01,30,[14],4,<class 'torch.nn.modules.activation.ReLU'>,0.2103859931230545,1.9985560178756714,0.1601477414369583,1.5096052885055542
50,43789.15302968025,512,128,0.005,15,[10],4,<class 'torch.nn.modules.activation.ReLU'>,0.15628103911876678,2.196774482727051,0.11676033586263657,1.656442642211914
50,43908.05376148224,512,128,0.001,15,[14],3,<class 'torch.nn.modules.activation.ReLU'>,0.08354725688695908,2.1838877201080322,0.05929689481854439,1.659756064414978
50,44271.96659588814,32,256,0.0001,15,[28],2,<class 'torch.nn.modules.activation.ReLU'>,1.0547815561294556,1.787784218788147,0.7855372428894043,1.345534324645996
50,44700.10194301605,128,256,0.01,20,[14],4,<class 'torch.nn.modules.activation.ReLU'>,0.12195992469787598,2.263082265853882,0.09390237927436829,1.698668122291565
50,44745.84428071976,64,256,0.001,30,[14],4,<class 'torch.nn.modules.activation.ReLU'>,0.19363069534301758,2.5042669773101807,0.14128701388835907,1.8490891456604004
50,44834.13732266426,64,256,0.001,30,[14],2,<class 'torch.nn.modules.activation.ReLU'>,0.17666132748126984,2.4261152744293213,0.12650306522846222,1.792131781578064
50,44910.55739545822,256,256,0.005,10,[28],3,<class 'torch.nn.modules.activation.ReLU'>,0.11346182227134705,2.1667940616607666,0.08908677101135254,1.6164127588272095
50,45393.012948036194,32,256,0.005,30,[28],4,<class 'torch.nn.modules.activation.ReLU'>,0.15765948593616486,2.2525622844696045,0.12880288064479828,1.6762218475341797
50,45943.53050875664,512,128,0.0001,30,[28],2,<class 'torch.nn.modules.activation.ReLU'>,0.15904174745082855,2.086329698562622,0.10481464862823486,1.5692180395126343
50,46065.791779756546,512,256,0.001,30,[14],4,<class 'torch.nn.modules.activation.ReLU'>,0.04045497253537178,2.33540940284729,0.03185880556702614,1.675351619720459
50,46257.18826007843,128,32,0.005,30,[28],2,<class 'torch.nn.modules.activation.ReLU'>,0.22741208970546722,2.031250238418579,0.17318415641784668,1.5343765020370483
50,46717.46187496185,128,512,0.01,10,[10],3,<class 'torch.nn.modules.activation.ReLU'>,0.2306615263223648,2.6102893352508545,0.17651110887527466,1.9375085830688477
50,46938.301186323166,64,128,0.005,30,[28],2,<class 'torch.nn.modules.activation.ReLU'>,0.10492367297410965,2.1501071453094482,0.07888525724411011,1.6004983186721802
50,47065.7306933403,32,512,0.001,15,[28],2,<class 'torch.nn.modules.activation.ReLU'>,0.3507634699344635,2.358595848083496,0.26191505789756775,1.7687567472457886
50,47085.95958447456,32,512,0.001,30,[10],2,<class 'torch.nn.modules.activation.ReLU'>,0.3838372230529785,2.4692492485046387,0.2893317639827728,1.844347596168518
50,47244.88845491409,512,512,0.001,10,[28],4,<class 'torch.nn.modules.activation.ReLU'>,0.05495689436793327,2.2291886806488037,0.041243892163038254,1.6519861221313477
50,47321.36972570419,512,512,0.0001,20,[14],2,<class 'torch.nn.modules.activation.ReLU'>,0.2727816104888916,2.048344850540161,0.19011421501636505,1.5427794456481934
50,47329.47516655922,512,512,0.01,15,[28],3,<class 'torch.nn.modules.activation.ReLU'>,0.09487523883581161,2.166203498840332,0.07580435276031494,1.616317868232727
